UPA,USO_DE_SU,Reclass,ABANDONED,CONSERVATION,FARMING,CATTLE,FORESTRY,LODGING,AGUA,ENERGIA_EL,TELEFONO_F,INTERNET,ALCANTARIL,VIAS_DE_AC,RIEGO,RELIEVE
451,SIN APROVECHAMIENTO,SIN APROVECHAMIENTO,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
453,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
453,PECUARIO SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,COLINADO
454,AGRICOLA PECUARIO FORESTAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
455,HABITACIONAL,HABITACIONAL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,ASFALTADA,NO TIENE,PLANO
457,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,ONDULADO
458,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,AGUA DE POZO PUBLICA,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,OCASIONAL,PLANO
458,SIN APROVECHAMIENTO,SIN APROVECHAMIENTO,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,TELEFONO FIJO PUBLICO,INTERNET PRIVADO,NO TIENE,ASFALTADA,NO TIENE,PLANO
460,SIN APROVECHAMIENTO,SIN APROVECHAMIENTO,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,COLINADO
461,PECUARIO CONSERVACIONAL,PECUARIO,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,ONDULADO
462,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
463,PECUARIO FORESTAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NO TIENE,SIN INFORMACION,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,PLANO
463,PECUARIO HABITACIONAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,COLINADO
464,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
465,PECUARIO CONSERVACIONAL,PECUARIO,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,COLINADO
466,SIN APROVECHAMIENTO,SIN APROVECHAMIENTO,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
467,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
467,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
468,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,COLINADO
468,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,OCASIONAL,PLANO
469,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,ONDULADO
470,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,ONDULADO
471,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
472,AGRICOLA CONSERVACIONAL,AGRICOLA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
472,PECUARIO FORESTAL SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
472,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
472,FORESTAL,FORESTAL,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
472,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
473,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
474,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
475,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
475,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,AGUA ENTUBADA PUBLICA,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
475,RELIGIOSO HABITACIONAL,SIN APROVECHAMIENTO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
476,AGRICOLA PECUARIO FORESTAL HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
476,PECUARIO FORESTAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
478,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,COLINADO
479,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,COLINADO
479,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
480,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
481,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
482,AGRICOLA PECUARIO FORESTAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
483,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
483,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
483,SIN APROVECHAMIENTO,SIN APROVECHAMIENTO,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
483,AGRICOLA PECUARIO,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
483,PECUARIO HABITACIONAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
483,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,AGUA ENTUBADA PUBLICA,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,ONDULADO
483,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
483,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
484,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
484,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
484,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
485,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
485,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
485,PECUARIO CONSERVACIONAL HABITACIONAL,PECUARIO,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
486,FORESTAL,FORESTAL,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
487,PECUARIO HABITACIONAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
488,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
489,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
490,AGRICOLA PECUARIO,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
490,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,COLINADO
491,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
491,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,ASFALTADA,NO TIENE,ONDULADO
491,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,COLINADO
492,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
492,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
493,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
493,SIN APROVECHAMIENTO,SIN APROVECHAMIENTO,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,ONDULADO
493,SIN APROVECHAMIENTO,SIN APROVECHAMIENTO,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
494,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
494,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
495,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
495,SIN APROVECHAMIENTO,SIN APROVECHAMIENTO,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
495,AGRICOLA PECUARIO,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,COLINADO
496,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,ONDULADO
496,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
496,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
496,PECUARIO FORESTAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
496,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,ONDULADO
496,PECUARIO HABITACIONAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,ONDULADO
497,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,COLINADO
498,CONSERVACIONAL,CONSERVACION,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
498,AGRICOLA PECUARIO,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
500,AGRICOLA FORESTAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
502,PECUARIO FORESTAL HABITACIONAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,ONDULADO
503,SIN APROVECHAMIENTO,SIN APROVECHAMIENTO,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,PLANO
504,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
504,AGRICOLA HABITACIONAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,TELEFONO FIJO PUBLICO,INTERNET PRIVADO,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
505,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
506,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
507,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,TELEFONO FIJO PUBLICO,INTERNET PRIVADO,SIN INFORMACION,ASFALTADA,NO TIENE,PLANO
508,HABITACIONAL,HABITACIONAL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,AGUA ENTUBADA PUBLICA,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
508,AGRICOLA PECUARIO FORESTAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,COLINADO
509,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
510,PECUARIO HABITACIONAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
510,PECUARIO FORESTAL HABITACIONAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,ONDULADO
513,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,PLANO
514,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,SIN INFORMACION,NO TIENE,NO TIENE,DE VERANO,NO TIENE,COLINADO
514,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,SIN INFORMACION,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
514,FORESTAL SIN APROVECHAMIENTO,FORESTAL,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
514,FORESTAL SIN APROVECHAMIENTO,FORESTAL,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
516,AGRICOLA PECUARIO FORESTAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
516,FORESTAL,FORESTAL,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,PLANO
516,PECUARIO FORESTAL HABITACIONAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
517,AGRICOLA HABITACIONAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
518,PECUARIO COMERCIAL HABITACIONAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,AGUA DE POZO PUBLICA,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,PLANO
519,HABITACIONAL SIN APROVECHAMIENTO,HABITACIONAL,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,TELEFONO FIJO PUBLICO,INTERNET PRIVADO,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
520,CONSERVACIONAL HABITACIONAL,CONSERVACION,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,ONDULADO
521,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
521,AGRICOLA PECUARIO,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,PLANO
521,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,ASFALTADA,NO TIENE,COLINADO
522,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
522,AGRICOLA HABITACIONAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,OCASIONAL,PLANO
